날짜,삼성전자,LG에너지솔루션,SK하이닉스,삼성바이오로직스,LG화학,삼성SDI,현대차,기아,NAVER,POSCO홀딩스,카카오,셀트리온,포스코퓨처엠,현대모비스,삼성물산,KB금융,LG전자,신한지주,SK이노베이션,LG,삼성생명,하나금융지주,한국전력,SK,카카오뱅크,KT&G,하이브,삼성화재,SK텔레콤,삼성전기,고려아연,HD현대중공업,두산에너빌리티,크래프톤,HMM,메리츠금융지주,삼성에스디에스,LG생활건강,우리금융지주,엔씨소프트,대한항공,S-Oil,기업은행,KT,카카오페이,한화솔루션,롯데케미칼,아모레퍼시픽,LG이노텍,HD한국조선해양,SK바이오사이언스,현대글로비스,SK스퀘어,삼성엔지니어링,SK아이이테크놀로지,넷마블,DB손해보험,오리온,SK바이오팜,LG디스플레이,F&F,한온시스템,한화에어로스페이스,두산밥캣,LG유플러스,한국항공우주,CJ제일제당,현대제철,삼성중공업,HD현대,포스코인터내셔널,현대건설,한국타이어앤테크놀로지,유한양행,미래에셋증권,금호석유,강원랜드,한미약품,SKC,현대로템,GS,코웨이,삼성카드,씨에스윈드,현대해상,NH투자증권,호텔신라,BGF리테일,한국금융지주,삼성증권,쌍용C&E,롯데지주,현대미포조선,한미사이언스,LS,GS리테일,OCI,롯데에너지머티리얼즈,한진칼,대우조선해양,이마트,팬오션,DB하이텍,CJ,한화시스템,한전기술,아모레G,농심,동원산업,키움증권,한국가스공사,한솔케미칼,에스원,롯데쇼핑,제일기획,BNK금융지주,한화생명,에스디바이오센서,휠라홀딩스,한화,신세계,HL만도,HD현대인프라코어,영원무역,동서,CJ대한통운,대한전선,KCC,두산퓨얼셀,오뚜기,LS ELECTRIC,효성첨단소재,GS건설,하이트진로,효성티앤씨,LIG넥스원,대우건설,두산,롯데정밀화학,녹십자,JB금융지주,현대엘리베이,한전KPS,현대위아,효성,롯데칠성,DL이앤씨,대웅제약,금호타이어,에스엘,한국앤컴퍼니,LX인터내셔널,SK네트웍스,한올바이오파마,아이에스동서,동원시스템즈,SK케미칼,후성,풍산,GKL,코오롱인더,DGB금융지주,현대백화점,DL,영풍,동국제강,오리온홀딩스,롯데웰푸드,KG스틸,아시아나항공,종근당,일진하이솔루스,한샘,대웅,한일시멘트,태광산업,대한유화,명신산업,신풍제약,롯데관광개발,하나투어,TKG휴켐스,한국콜마,PI첨단소재,더블유게임즈,코스맥스,HDC현대산업개발,삼양식품,대상,세방전지,녹십자홀딩스,케이카,신세계인터내셔날,한세실업,한섬,보령,지누스,쿠쿠홈시스,화승엔터프라이즈,현대홈쇼핑
2023-01-09,60700,464000,86000,812000,624000,600000,164000,64100,196500,289000,61100,166000,190500,216500,118500,57200,95100,40350,152500,77800,71600,48650,19600,193500,28500,91400,173500,201500,47500,146000,546000,108500,16250,171500,19950,38650,126500,766000,12400,441000,23850,79300,10100,34250,66900,54395,185500,145000,272000,76000,77100,165000,34800,23900,58000,53400,65400,122500,73300,13450,131500,8710,68000,33650,11100,44700,343500,32950,5110,56300,21450,37600,31850,56400,6650,138500,23700,269500,94100,27000,43450,56000,30300,65700,30200,9220,85500,193000,59200,33900,5540,31900,75600,31100,67500,27650,82000,55300,37250,18800,104500,5440,43100,82800,11250,60500,37850,347000,48150,94400,32250,188000,60200,97700,22450,6770,2845,30600,33600,26950,237000,43650,7570,44900,19700,90600,1555,214500,31200,455500,50300,359000,23150,25400,359000,80700,4505,87500,55500,130500,8770,29500,33000,53800,68400,166500,36400,152000,3020,25250,13550,33850,3895,17700,34050,40000,78000,11300,33750,19050,43450,7350,63500,61000,624000,12200,15350,116000,7710,14000,84600,30800,47550,19650,10900,729000,180500,15150,20900,14150,60600,20000,42400,30200,46200,75800,10550,118500,21300,44950,17050,12300,25900,15500,27050,9300,37650,29450,9440,55100
2023-01-10,60400,473500,86500,799000,629000,612000,163000,63900,193000,291000,60700,165000,188500,217500,117500,57800,95100,40900,148500,78800,71100,49400,19700,189500,28350,91700,170500,201000,46900,146500,547000,106500,16400,171500,20050,39750,124500,743000,12700,454000,23700,81600,10150,34250,67200,54582,185500,140000,275500,74900,77200,167500,35150,24350,58500,54000,65400,122000,73800,13450,134000,8680,68000,34200,10850,44400,341500,33350,5060,56500,21350,38350,32150,55200,6650,140500,23800,265000,92700,26650,43250,55100,30400,65600,30100,9190,83600,189500,59200,34200,5530,32300,75300,30900,68700,27950,83200,56200,37900,18850,100500,5540,44000,82800,11300,62600,36800,338000,49150,95900,32100,188500,59500,97300,22600,6880,2745,30300,33800,26750,234000,43500,7580,44250,19650,89200,1560,219500,31950,461500,51400,362000,23650,25600,363500,79300,4750,89600,55400,127500,8980,29550,34300,53600,67700,161500,36500,147000,3010,25000,13550,33200,3885,17350,33550,40300,77900,11400,33100,19000,43550,7380,63100,60700,620000,12550,15350,115000,7780,13950,83700,30850,48150,19700,11350,725000,181500,15350,20650,13900,60100,19950,42250,31700,47100,74900,10500,116500,21400,45000,16800,12300,25750,16100,27150,9290,39500,29650,9860,55900
2023-01-11,60500,474500,87300,803000,634000,624000,164000,64200,195000,292000,61900,166500,194500,217500,117000,56400,94800,40000,153500,79600,71000,47800,19550,189500,27800,91000,174500,200500,46500,145000,547000,107500,16400,171000,20350,38650,124000,768000,12350,446000,23700,82100,10100,34300,67200,58325,186000,144000,278000,75400,77900,166000,35600,23900,61700,54600,64800,118000,74400,13050,131500,8760,73600,35150,10750,46100,342500,33250,5120,56500,21250,37350,31850,54900,6630,144000,23300,265500,93500,27050,43150,55500,30300,67000,29900,9180,83700,189500,58500,33850,5430,32600,75600,31350,68700,28150,83900,59500,38050,19250,99700,5480,44100,82500,11400,62100,37550,345000,48300,93700,32100,196000,58300,98900,22250,6850,2755,30650,33800,27200,235500,43450,7780,43800,19900,89700,1565,221500,31900,456000,51500,379000,23200,25600,381500,81300,4615,88600,56100,131000,8980,29250,34000,53300,67900,160500,35500,146500,3000,25050,13500,33550,3890,17650,34250,40250,79400,11950,32750,19300,43700,7360,62900,60800,615000,12950,15300,116500,7830,14000,83600,31400,48500,19850,11350,729000,180000,15600,20850,14150,59800,20000,43550,31500,47450,75300,10500,118000,21400,45400,17050,12550,25600,16150,27500,9310,38200,29900,9720,54200
2023-01-12,60500,478000,86800,811000,637000,629000,166500,63900,194000,291000,61500,168000,193500,213500,117000,56500,93700,40050,157000,79800,70700,48100,19800,190500,27600,90600,173000,201000,45900,144500,550000,109500,16900,171500,19950,42200,121500,736000,12350,449000,23600,81800,10150,34000,67700,60009,184500,140000,277500,76000,79300,170500,35950,23850,64700,57200,65900,119000,74100,12900,134500,8720,78700,35150,10700,46350,342500,32700,5090,57300,21250,37400,31650,54400,6710,144000,23050,266000,93000,27350,43750,54300,30100,73400,30050,9130,82600,191000,58700,33750,5400,32600,77400,31050,70700,27450,86800,58500,37500,19450,98600,5410,43550,82700,11600,61800,37300,347000,48300,93700,32400,198000,58100,98000,22200,6850,2750,30700,34650,27550,232500,43850,7680,43900,19800,88800,1585,220000,33700,457500,53400,377500,22900,25000,373500,81100,4590,89400,55900,129500,9220,29300,34350,53800,68900,159500,35400,146500,2975,26050,13500,33300,3900,17400,35050,40300,80900,12000,33050,17850,44350,7390,62700,60600,617000,13050,15100,117000,7920,13800,83700,31650,49000,19700,11250,728000,176000,15800,20950,13550,58800,20050,42500,30950,49250,74200,10650,121000,21200,45400,16950,13150,24700,15650,27050,9420,38650,29650,9880,54500
2023-01-13,60800,478000,85700,811000,644000,631000,169000,65300,195000,305000,62000,169000,193500,216500,118000,57400,94200,41050,160000,81900,71800,49500,20200,193000,28150,91400,174500,201000,45900,144000,559000,111000,17150,173500,21350,43900,124500,744000,12750,464000,24400,85300,10400,34350,70600,59697,179000,139500,274500,77200,78300,176500,35850,24450,65100,57700,64000,120000,73700,13100,133000,9000,80200,35900,10850,49700,343000,34500,5140,59800,22850,37500,33200,54200,6900,143500,23300,266500,93800,28400,44700,55600,30350,71300,29600,9320,82500,193500,60500,34650,5530,32650,79100,31200,70400,27600,86100,57800,38950,19600,100500,5900,43200,84200,11600,63300,36850,343500,48200,97500,33000,196500,58600,97500,22400,7040,2835,30200,35150,28000,234500,43500,7960,43750,19800,92700,1575,219500,33400,456000,52800,374000,23050,25600,376500,82500,4640,91300,56200,128000,9630,29250,34650,54200,69100,159500,35600,144500,3010,25600,13500,34200,3945,16800,33650,40250,80100,11850,33900,18550,43800,7630,62600,61000,628000,13350,15450,117000,8020,14150,83400,31350,48900,19700,11200,730000,175000,15650,21000,13450,59300,20050,42850,31150,49850,74400,10600,117500,21350,45200,16800,12200,24950,15950,27300,9390,37750,29950,9800,54800
2023-01-16,61100,480500,85800,807000,638000,624000,166500,64600,200500,311000,64500,168000,197000,215000,117500,60000,94400,43800,157500,81400,71500,52600,20050,194500,29450,92000,178500,200500,46600,149000,559000,109000,16500,175500,21400,44500,124000,755000,13300,476500,24400,85400,10550,34650,70800,58637,182500,142500,278000,76500,78300,173500,35700,24300,64900,59200,64000,120500,74400,13300,131000,8930,80800,35450,11100,47700,346500,34700,5100,58900,22650,37000,32500,54200,6920,149000,23450,269000,94700,27800,44350,54900,30600,72000,29300,9370,82300,195500,62100,35250,5640,32600,77900,31250,69200,27850,86700,59300,39600,19600,103500,5850,43450,83300,11650,60800,38300,352500,48350,100500,32850,198000,58700,99300,22400,7240,2960,30250,35800,27750,237000,43700,7850,44050,19700,93000,1590,225000,33800,457500,53100,377000,23200,25600,397500,79900,4590,88500,56200,130500,9890,29600,34100,53600,70500,162500,35350,144000,3000,25250,13600,34150,3995,16850,34050,41700,80900,12000,34050,19150,45250,7840,62700,61200,634000,13500,15350,118000,8150,14500,84000,31700,48850,19850,11400,738000,182500,15850,21750,14150,62500,20000,43700,31550,49050,74900,10650,120500,21450,45800,16900,12450,25150,16150,27200,9420,39950,29300,9850,55100
2023-01-17,61000,458000,86000,793000,619000,616000,166000,65000,193500,305500,61800,163500,198500,215500,119000,59100,94700,43300,155500,81800,71000,52200,20000,194000,28450,91500,177000,206000,46850,148500,550000,110000,16300,170000,21550,45950,123500,757000,12850,466000,24450,84900,10450,34500,66400,58076,187000,144500,280000,76100,76800,175000,35600,24200,63300,57900,67300,119000,72100,13300,131000,8860,80900,35800,11250,47250,345500,34750,5120,60800,22550,36700,32650,53100,6810,148500,23250,256500,94200,27600,44500,55600,30250,71700,31100,9390,81300,197500,61400,35150,5580,32650,78500,30350,70100,27600,89800,59000,40200,19800,103000,6030,42950,82800,12750,60900,38250,345000,48000,99500,33750,201000,59200,99200,22400,7160,2930,29450,35700,27850,236500,43750,7790,43650,19750,91700,1570,224500,33650,452500,53100,377500,23000,25250,404500,79400,4585,89200,55700,127000,10150,29350,33800,53100,70400,160000,35650,140000,2980,24900,13550,33800,3940,16550,35000,41100,80100,12050,33900,19400,44900,7710,63100,61300,617000,13500,15050,118000,8120,14650,82600,31450,50600,19350,11250,727000,183500,15750,20800,14350,62600,19900,43500,31400,48500,74800,10600,117500,21200,45250,16600,12800,24250,15850,26800,9400,40000,29250,9840,54000
2023-01-18,60400,458000,85100,793000,613000,613000,164500,64700,195500,300000,61600,164000,194000,209000,118500,58500,95200,42700,154000,81300,71700,51100,20150,192000,27550,92100,179000,203000,47250,152000,547000,108500,16000,171000,21500,47100,123500,757000,12800,474000,24750,84200,10500,34900,65100,57452,187000,143500,283500,75300,77600,179000,35500,24050,61900,57400,67600,121500,72400,13200,141000,8740,77200,35300,11300,46600,343000,34300,5110,60300,22450,36350,33250,53000,6880,146500,23500,256500,94500,26700,44650,55300,30300,70800,31350,9350,82600,192500,60600,35050,5600,33100,77300,30100,67400,28400,87000,59500,40850,19450,103000,6100,42750,85500,12300,60000,37600,343000,47950,99100,33100,199000,58000,102000,22150,7120,2920,29100,35150,27700,235500,43550,7550,44000,19750,93500,1545,223000,32700,455000,51000,375500,22800,25250,405000,77800,4465,87800,56700,130000,10150,29450,33450,52800,69000,164000,35900,140000,2925,25050,13650,33400,3940,16550,34250,40700,81000,12050,34400,19700,45050,7640,63300,61300,634000,13700,14950,118000,8070,15400,82700,31150,51200,19200,11200,725000,184000,15750,20650,14350,64000,19600,43450,31250,48800,76200,10500,120000,21050,45550,16600,12700,24250,16350,26600,9500,39300,29200,10350,54900
2023-01-19,61500,456000,85500,801000,621000,610000,164000,64300,196000,300500,60800,164000,184500,208000,119000,57200,96300,42450,154500,82300,72000,50800,20300,193000,27200,94100,188000,207500,47450,152000,555000,107500,16100,172500,21350,48200,123500,766000,12500,469000,24700,88000,10500,36050,64100,57078,185000,147000,277000,75200,77200,182500,35300,23950,61000,57300,69000,121500,72200,13300,141500,8690,75500,34750,11400,46300,345000,34300,5090,62500,23550,36000,33050,53000,6910,148500,23700,256500,92300,26300,45350,55900,30400,68000,32250,9450,83500,192500,61700,35550,5630,33250,76200,30150,68500,28800,88600,58400,40650,19250,106000,5990,43850,87400,12250,60700,37900,349000,47650,99700,34000,201000,58600,101500,22550,7080,2970,29600,35200,27600,236000,42950,7480,43200,19750,93000,1545,222000,33050,463000,51200,374500,22800,25450,396000,77600,4465,89100,55900,130000,10400,29900,33900,51900,68800,166500,36600,150000,2890,24200,13600,33750,3945,16400,34100,41000,80500,11950,34550,19900,44100,7590,64300,61600,628000,13350,15250,118000,8120,15450,83000,31400,51900,20000,11200,722000,177000,15600,20650,14450,64300,19850,44350,31700,49750,78700,10600,125000,21150,45300,16650,12900,24500,16300,27000,9630,38500,29450,10200,55000
2023-01-20,61800,469500,87600,800000,625000,619000,164500,64300,196000,308500,61200,162500,184500,209500,119500,57000,96300,43300,156500,82600,71100,51500,20400,194000,27800,94700,187000,206000,46900,148000,566000,108500,16250,172500,21350,47000,122500,754000,12700,456500,24500,88200,10450,36250,66100,56766,187500,148500,276000,76300,74300,178500,35250,24350,62800,57000,68500,122000,71700,13200,142000,8760,76100,34750,11450,47400,340000,35200,5130,63200,24250,38600,33000,53400,6840,148000,23850,259000,93100,26500,45400,55100,30500,67600,32050,9480,82800,192500,61700,35350,5670,33500,76500,30500,67800,29050,89200,59500,40150,20000,105500,5950,44000,85300,12200,61800,40000,348500,47750,98300,33900,201000,58800,100000,21900,7160,2885,29100,36200,27850,235000,43100,7390,43350,20050,92300,1555,227500,31950,457500,51300,377000,23850,25900,401000,78100,4645,89300,56300,130000,10800,30550,34150,52200,69100,164500,38050,150000,2945,24900,13500,33950,3980,16400,35000,41150,80500,12100,34350,20300,44400,7780,63200,62700,640000,13700,15350,118000,8150,15550,81900,31650,52300,19950,11300,721000,177000,15600,20650,14800,64900,19850,43850,32700,49150,78300,10850,120500,21200,45350,16700,12950,24400,16500,27150,9530,38200,28900,10300,55000
2023-01-25,63400,484000,91400,798000,652000,649000,165700,65000,202000,303000,62600,164500,182800,212500,118800,58500,96600,44050,161500,83000,71300,52400,20250,194700,28150,95400,186400,206000,46100,150800,564000,108100,16110,174000,22150,45950,127200,732000,12890,467500,24300,89000,10540,36000,66700,56454,183800,145600,281000,76200,75000,179500,36750,24200,65500,58000,67900,124500,74400,13240,148100,9180,74600,34650,11220,47450,338500,34350,5180,63000,23700,37650,33050,53300,6870,147900,23800,259000,95500,26450,44950,55100,30500,66500,31550,9400,82200,189900,62600,35400,5730,33200,77300,30200,68400,28300,88800,61000,40150,20100,106100,5900,45300,84200,12010,64000,38700,345500,47550,101500,34000,205500,60000,96300,21850,7240,2885,29200,36500,27900,234000,43850,7270,43500,20300,90400,1554,228500,33150,463000,51800,379500,23150,25750,401000,78500,4665,93800,56300,130000,10810,30600,34250,52400,69100,161600,37250,150300,2935,25450,13440,34350,3945,16190,36200,41150,82100,12310,35450,20150,44200,7850,61500,62500,634000,13090,15160,118000,8120,15630,82800,32700,52200,20000,11280,732000,171700,16000,20550,14200,63400,19590,43600,34150,49600,77900,10810,122500,21000,45500,16810,13010,24300,16090,27000,9520,37600,28900,10310,55700
2023-01-26,63900,517000,92300,795000,685000,672000,174900,69300,204000,314000,63700,165300,208500,219500,119700,58900,97900,44900,164400,83400,71300,53100,20250,197900,28550,96400,190400,205500,46350,147000,573000,108100,16280,182200,21800,45250,127200,727000,13370,472000,24350,88300,10570,35400,66000,58200,183200,143400,277500,76900,76800,182700,37400,24350,69400,60600,67000,123300,74900,13590,145900,9560,77600,34950,11340,47850,343000,35450,5170,63200,24000,38050,33800,53600,6940,148000,23800,261000,98400,29300,45200,56100,30600,68300,31100,9440,82300,189400,63000,35450,5890,32950,77600,30550,69300,28500,91200,63500,40500,20400,107000,5950,45500,84500,12680,64100,38400,342000,46700,100900,34300,202500,59600,96600,21800,7280,2805,29600,36650,28200,233500,45500,7310,43650,20300,90200,1600,231500,33650,466000,52000,383000,23400,25800,394000,80300,4695,91300,57000,129000,10650,30800,34350,54500,69400,160500,37900,148500,2960,27050,13450,34650,3970,16240,35650,41750,82500,12660,35200,19990,44800,7880,62100,62100,641000,13300,15120,117200,8280,15360,82700,32800,52300,20200,11260,739000,173800,16510,20900,14000,62900,19900,43300,33900,49050,77800,10960,119900,20950,47000,16960,13270,24350,16050,27100,9680,38200,29350,10290,54900
2023-01-27,64600,506000,91500,809000,685000,687000,173900,68700,211500,311500,64700,166800,211500,214500,120700,57700,98100,44750,169500,83900,72600,51800,20300,205500,28900,94000,194000,209500,47850,149900,570000,113300,16590,183900,23300,43550,128500,759000,13480,475500,24800,91100,10590,35500,67300,57951,182300,147400,284000,78800,80300,183200,37700,24600,69200,60000,69100,124600,76200,14180,147000,9350,77500,35600,11340,48150,352500,35700,5260,63900,23950,38950,33700,54100,7050,149400,23900,262000,97900,28800,45950,56700,31150,68500,32150,9540,82900,184000,63500,35650,5780,33350,79700,30500,69800,28650,90600,64400,41600,21050,108700,6120,45500,84600,12750,64500,39450,341000,46200,99200,34400,206000,59300,96500,22100,7250,2875,29750,37300,28300,235500,45150,7620,43550,20300,91500,1595,232500,32950,470000,52500,384000,23500,25900,391000,80700,4715,93200,57100,130100,10850,30500,34550,53900,70000,160700,37900,147800,2990,26100,13480,35150,3990,15970,36050,41950,85400,12680,35900,20050,45000,7890,63100,62300,650000,13790,15230,117100,8240,15340,82100,32650,52600,20300,11650,745000,169300,16680,21150,13980,63400,19910,44450,33950,49000,79900,11160,119500,21200,47000,16940,12850,24800,16460,27100,9760,38400,29350,10280,54500
2023-01-30,63300,510000,90700,803000,683000,687000,170000,68600,207000,303500,63500,163700,218000,206500,118600,57300,100400,43250,163800,83500,70900,51200,20150,199800,27850,94200,188900,201000,47050,144700,564000,110000,16610,180200,22100,42650,126700,748000,13440,463000,24300,89700,10420,35200,64500,57015,176000,144700,275500,77100,77000,176700,37550,24250,66800,60800,66300,123700,75000,13800,148300,9360,77100,35600,11190,47700,345500,34750,5240,62500,23350,38450,32750,53000,6880,146600,23800,260000,95100,27000,45050,55900,30700,65000,30800,9360,80500,183300,63100,34500,5730,32600,79300,30150,69200,28250,89600,63400,41300,21850,106000,5870,45400,82800,12800,64300,38800,335000,45550,98300,34350,208000,59100,95400,21900,7120,2720,28900,37450,27800,232000,44150,7610,43250,20050,90300,1585,233000,32700,461500,52200,375500,23200,26000,394000,79300,4645,92700,56500,130000,9890,29750,34400,52800,69500,159200,37700,148200,2980,25350,13410,34650,3955,16410,34750,41800,83800,12570,35750,20350,44500,7860,62000,60700,633000,13660,15190,119000,8110,15220,81600,32250,52300,20400,11630,739000,164800,16550,20850,13800,63500,19460,43800,33350,49000,76500,11020,120200,21050,46400,16790,13250,24500,16120,26950,9480,37600,29200,10120,54100
2023-01-31,61000,521000,88500,793000,690000,685000,167000,66800,202500,300500,61400,161600,224000,205500,118500,55900,100100,41550,162100,82800,70900,48750,19840,198100,27100,92500,191700,203000,46600,142700,541000,110800,16700,179300,21750,42950,125000,743000,12790,454000,24250,88200,10250,35050,61000,56578,176800,145500,271500,79600,75000,165900,36250,25850,67000,61000,65600,124500,72400,13610,151700,9140,80400,34750,11110,48100,345000,34200,5790,61100,23450,38050,32450,52300,6810,147400,23500,256500,95200,27600,44200,55800,30350,64000,30950,9200,79200,186700,62500,33400,5760,32350,80400,30100,70500,28850,89800,62800,40950,23050,104200,6030,45200,82400,13350,65700,41050,343000,46150,98200,33350,211000,57600,94000,21950,7080,2740,28600,38700,28300,231500,44500,7750,43600,20900,90200,1601,235500,33200,476000,53300,383000,23300,26300,414500,80800,4785,92600,57300,128900,10140,29800,34600,53500,70600,159900,38000,152300,3175,25650,13440,35050,4060,16400,34800,43750,83800,12680,36050,20400,45550,7950,61600,61000,625000,13620,15600,119900,8460,15300,81600,33150,51800,22150,11910,742000,164800,16950,20800,13880,64300,19630,44450,34050,49200,78300,11060,122900,21250,47400,16900,12730,24450,16240,27350,9630,38300,29850,10200,56000
2023-02-01,61800,522000,91400,804000,688000,720000,170000,69500,205500,303500,62200,169800,223500,208000,118800,57400,99100,42450,170600,81100,71400,49200,19660,200500,27750,92500,189500,208000,46150,144400,550000,111300,16530,181000,22500,43950,125400,691000,12800,458500,24350,88100,10300,34500,61400,57452,179700,141400,272000,80200,77000,165600,36950,26450,67900,61300,67200,125300,71600,13810,151000,9360,80800,34750,10990,48500,344000,34750,5870,61300,23750,37950,33500,53300,6970,147600,23150,263000,97400,28150,44600,55800,30700,66500,30800,9340,80000,185100,62200,34150,5760,32150,80600,30400,67700,28150,90400,63900,40950,23500,103900,6340,44950,82900,13460,66000,39900,336000,45650,100400,33400,209000,57500,94300,21000,7080,2725,28900,39150,28200,229000,45350,7380,43400,20800,90100,1603,232500,33550,470000,48400,383500,23100,26000,432000,81000,4615,90400,57200,131700,9580,30150,34350,53000,70800,155700,38250,151500,3175,26300,13770,35150,4065,16730,34850,42950,83900,12740,36050,20300,45250,7790,62700,61200,626000,13550,15450,121000,8310,15290,81400,33150,52100,21700,11870,737000,165000,17150,21250,13870,63600,19550,43650,34200,48400,78400,11020,120400,21200,48200,17180,13120,24700,16100,27100,9610,37800,29900,10250,56100
2023-02-02,63500,533000,93400,812000,676000,716000,169900,69700,211500,303500,64500,169400,224000,206000,115300,56400,100900,41250,173000,81200,68200,47650,19490,198300,28100,92000,187900,203000,46300,149300,544000,111200,16600,182000,22400,42750,124600,692000,12550,466000,24000,88300,10080,34700,63200,58138,178800,151000,277500,79400,79200,165500,37000,25700,73400,62200,64500,120500,73100,13930,152600,9200,80500,35100,11010,48250,342500,34050,5830,60500,23300,37600,33400,53400,6950,145300,22850,272000,98700,28250,43750,55600,30600,66600,29950,9280,80100,190400,62700,34200,5740,31850,79700,31700,66700,28500,93300,65600,41350,23450,103000,6230,46650,82300,13900,65600,43350,330500,45650,101900,32600,210000,58900,93500,20550,6860,2595,29300,38900,27800,227000,44700,7410,43300,20600,90400,1616,237000,33500,466500,49000,401000,23100,26000,436000,80900,4615,90300,57000,135200,9370,29200,34300,53400,69700,152500,37450,150600,3190,26200,13500,34450,4025,16780,34800,42650,85900,12860,35750,19830,45300,7590,62500,59700,632000,13470,15380,118500,8410,14930,82800,33900,52500,21200,11870,739000,167000,17340,21650,13710,63600,19520,44350,34400,48750,78500,11010,119600,21100,47750,17470,14070,25100,16150,27250,9840,39000,30000,10650,54900
2023-02-03,63800,535000,92200,811000,674000,714000,172800,71200,223500,303000,67200,169100,227500,208500,114100,56900,100800,41650,172000,81700,67200,48600,19360,200500,28850,92800,195600,205000,46350,148900,537000,112200,16500,186700,22600,42600,125100,693000,12520,472000,23850,86900,10110,34300,65700,58013,175000,149600,280000,83000,78900,166800,36600,25950,72100,63600,64800,123300,72300,14140,152500,9600,81400,35250,11090,48450,348500,34000,5840,60200,23200,37750,36650,53300,6950,146500,23000,264000,98200,28350,43150,56400,30900,66700,30250,9450,80200,190900,63400,34250,5770,31950,80800,31050,66400,28300,94000,64600,41150,24400,105300,6130,46200,82700,13760,65100,42500,332000,45000,101400,32600,209000,58500,94100,20600,6900,2595,29300,38450,28200,228500,45350,7440,43250,20700,91900,1603,237500,34200,473000,49400,409500,22900,26150,431000,81100,4605,89200,56300,133500,9350,29350,34100,54500,70300,155500,37300,151500,3345,26900,14000,34550,4115,16600,35100,43000,85500,12730,34900,19780,45900,7630,64100,58800,619000,13330,15490,120100,8460,14930,82400,34950,53000,21000,11940,736000,163100,17410,21800,13490,63000,19530,43800,34500,49000,78000,11060,120800,21300,47950,17520,14020,24800,16860,27950,9700,38350,30550,11030,56300
2023-02-06,61600,525000,89100,807000,658000,701000,170700,70500,215500,298000,65200,166300,225500,205500,113700,55700,101600,40950,170900,80200,66900,47850,19200,197400,28200,91600,188800,202000,46250,146000,533000,110600,15840,179000,21850,41900,124900,694000,12330,461000,23750,85800,10030,34300,62600,58325,175500,148200,280000,81500,77200,164800,35850,25700,72100,60300,64200,122200,71400,13780,150300,9280,83400,35500,10840,48350,347000,33750,5760,60100,23300,36900,35550,52700,6740,149000,22700,266500,96200,26700,42800,55100,30900,65700,30300,9400,80300,187500,61900,33600,5770,32250,79500,30850,66300,27900,93800,65000,41150,24350,102100,5990,45000,82400,13800,63700,42650,333000,46700,97500,32250,207000,57800,93000,20450,6820,2570,28900,37950,27850,227000,45100,7520,42550,20250,89700,1583,239000,33350,468500,48900,413000,22350,26100,445000,81300,4470,87700,58400,132000,9570,28950,33650,54200,69600,165400,35450,150200,3230,26150,13760,34200,4045,16380,34700,43250,85200,12810,34800,19980,45300,7610,62600,57900,617000,13240,15910,118700,8500,14970,82900,33800,52300,20900,12130,732000,165800,17560,21350,14060,64500,19750,43650,33450,48750,78000,10840,119600,21100,48150,17460,13340,24800,16630,27350,9600,37800,30500,10640,55100
2023-02-07,61900,542000,90800,813000,681000,711000,170500,71300,219500,298500,68000,166400,228000,206500,113900,55500,102000,40800,162600,80300,66600,48150,19080,195500,28700,90900,189500,202500,46700,145800,531000,108600,15710,180600,21950,42150,124800,697000,12300,467000,23450,83900,10120,33800,63500,58824,175000,149100,277500,79900,78200,163400,36000,25950,73500,61200,65400,122100,72200,14050,150200,9190,83400,35450,10870,47100,344000,32800,5630,59600,22200,36250,35550,52700,6680,148000,22700,263000,100100,26400,42000,55200,30650,68100,30600,9360,80200,187700,61900,33750,5750,31900,75200,30400,65300,27900,93300,65800,40550,23600,103400,5890,46450,81200,13640,63500,42950,332000,45850,99400,31500,210000,57400,92100,20650,6850,2530,29100,37900,27450,225500,45200,7350,43550,19980,89600,1564,240000,33350,467000,48100,418500,22050,25900,458500,79900,4400,87400,59800,132100,9520,28700,33000,54100,69500,169700,34950,150400,3220,26500,13660,33400,4030,16440,34400,43600,86400,12920,34800,19980,45400,7700,61400,57500,622000,13040,15500,118100,8380,14860,82400,33950,52300,21050,11980,727000,162000,17900,21400,14380,64200,19790,43950,33450,49250,78600,10700,118400,20950,47900,17440,13370,25600,17300,27750,9590,38000,30000,10710,55200
